year,month,day,hour,temperature,dew,sealevelpressure,wind dir,wind speed,cloud,one,six,score
2011,1,9,5,40,-130,0,10,40,0,0,0,3
2011,1,9,6,43,-131,10330,360,80,0,0,0,3
2011,1,9,7,40,-150,0,360,40,0,0,0,3
2011,1,9,8,30,-170,0,360,30,0,0,0,3
2011,1,9,9,16,-168,10342,340,50,4,0,0,3
2011,1,9,10,0,-160,0,360,30,0,0,0,3
2011,1,9,11,0,-160,0,10,20,0,0,0,3
2011,1,9,12,3,-161,10349,360,50,7,0,0,3
2011,1,9,13,0,-160,0,20,20,0,0,0,3
2011,1,9,14,-10,-160,0,20,30,0,0,0,3
2011,1,9,15,-26,-143,10345,360,20,0,0,0,3
2011,1,9,16,-20,-140,0,40,20,0,0,0,3
2011,1,9,17,-40,-130,0,60,30,0,0,0,3
2011,1,9,18,-47,-131,10343,360,20,0,0,0,3
2011,1,9,19,-60,-130,0,0,0,0,0,0,3
2011,1,9,20,-70,-120,0,0,0,0,0,0,3
2011,1,9,21,-58,-119,10337,340,10,0,0,0,3
2011,1,9,22,-70,-100,0,210,10,0,0,0,3
2011,1,9,23,-80,-110,0,270,10,0,0,0,3
2011,1,10,0,-59,-107,10339,340,20,0,0,0,3
2011,1,10,1,-30,-90,0,350,10,0,0,0,3
2011,1,10,2,-10,-130,0,0,20,0,0,0,3
2011,1,10,3,-5,-144,10325,320,20,2,0,0,3
2011,1,10,4,0,-160,0,0,20,0,0,0,3
2011,1,10,5,10,-160,0,0,20,0,0,0,3
2011,1,10,6,24,-166,10292,320,20,2,0,0,3
2011,1,10,7,20,-190,0,350,20,0,0,0,3
2011,1,10,8,20,-180,0,330,20,0,0,0,3
2011,1,10,9,4,-178,10285,340,20,2,0,0,3
2011,1,10,10,-10,-160,0,330,10,0,0,0,3
2011,1,10,11,-30,-140,0,310,10,0,0,0,3
2011,1,10,12,-22,-140,10287,0,0,7,0,0,3
2011,1,10,13,-40,-100,0,310,10,0,0,0,3
2011,1,10,14,-50,-100,0,310,10,0,0,0,3
2011,1,10,15,-35,-146,10284,340,20,0,0,0,3
2011,1,10,16,-50,-110,0,40,10,0,0,0,3
2011,1,10,17,-60,-100,0,0,10,0,0,0,3
2011,1,10,18,-59,-122,10272,0,0,0,0,0,3
2011,1,10,19,-70,-100,0,230,10,0,0,0,3
2011,1,10,20,-70,-110,0,230,20,0,0,0,3
2011,1,10,21,-72,-116,10258,20,10,2,0,0,3
2011,1,10,22,-60,-110,0,240,30,0,0,0,3
2011,1,10,23,-60,-130,0,240,30,0,0,0,3
2011,1,11,0,-62,-113,10264,270,10,4,0,0,3
